sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,33.17438371862671,0.960000017903922,0.00047091953456401825,0.012414107099175453,0.25,1.2,300
1,37.964437212412854,0.9800265742806089,0.0001595978974364698,0.011829985305666924,0.25,1.2,300
2,35.49945481490864,0.963276415171392,0.00026275613345205784,0.011535664089024067,0.25,1.2,300
3,39.832553237910346,0.9883336218917825,9.596476593287662e-05,0.008918008767068386,0.25,1.2,300
4,26.58930373523542,0.9193354232430888,0.0021613403223454952,0.013846264220774174,0.25,1.2,300
5,39.804172800079634,0.9889361796241304,9.674958710093051e-05,0.009011770598590374,0.25,1.2,300
6,37.5239469165686,0.9856120005357623,0.00014474282215815037,0.011450945399701595,0.25,1.2,300
7,38.378646614861644,0.9564616568617222,0.00014379627828020602,0.00793960690498352,0.25,1.2,300
8,32.77800450491191,0.9602655299446162,0.0005229920498095453,0.011469194665551186,0.25,1.2,300
9,36.85273066157082,0.9712256694018411,0.0002035315555986017,0.01521225180476904,0.25,1.2,300
