sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,25.11221828190719,0.8738504456387044,0.0030141386669129133,0.024718640372157097,0.35,0.8,100,True
1,22.195676686971836,0.8274125539645236,0.0060242535546422005,0.03222675621509552,0.35,0.8,100,True
2,28.890826350125618,0.9191427854922003,0.0012034157989546657,0.018580196425318718,0.35,0.8,100,True
3,29.888609937457773,0.9009998633379215,0.0009473405661992729,0.02615976147353649,0.35,0.8,100,True
4,29.187953350689178,0.9456891429959436,0.0011881141690537333,0.022050855681300163,0.35,0.8,100,True
5,26.233596355277243,0.8931368327888461,0.0022014393471181393,0.027027184143662453,0.35,0.8,100,True
6,23.55854568371326,0.8509020703866542,0.003606925019994378,0.035912610590457916,0.35,0.8,100,True
7,35.728725279929094,0.964491956435736,0.0002646913635544479,0.015033604577183723,0.35,0.8,100,True
8,23.30667325122244,0.8427314277564971,0.004630503244698048,0.027064235880970955,0.35,0.8,100,True
9,18.655377318839292,0.6885411836028296,0.013439004309475422,0.04504459351301193,0.35,0.8,100,True
