sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,43.86229449144808,0.9958366964039296,4.019348125439137e-05,0.006498374044895172,0.05,1.0,100
1,43.66494241510666,0.990813034714437,4.295133476261981e-05,0.005186115857213736,0.05,1.0,100
2,40.18920123710244,0.9962494085909044,8.924384019337595e-05,0.004377545323222876,0.05,1.0,100
3,46.17868705234449,0.995980205735186,2.2258629542193376e-05,0.003351520048454404,0.05,1.0,100
4,41.993334518134006,0.9970178802961904,6.227590347407386e-05,0.003367224708199501,0.05,1.0,100
5,47.1593271340827,0.9965072995430422,1.7788268451113254e-05,0.003242522245272994,0.05,1.0,100
6,46.9848797718931,0.9974442106682203,1.6387160940212198e-05,0.003742909524589777,0.05,1.0,100
7,43.25085352140019,0.9941929393785288,4.68303041998297e-05,0.0028548582922667265,0.05,1.0,100
8,43.32433497326926,0.9952081217208514,4.611710028257221e-05,0.004859646316617727,0.05,1.0,100
9,46.025237420647755,0.9967883574642756,2.4625274818390608e-05,0.005015234462916851,0.05,1.0,100
