sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,15.37598244077839,0.47110442481347337,0.02836526371538639,0.06716077029705048,0.7,0.4,300,False
1,18.6529528260754,0.6893250387914285,0.013619952835142612,0.0700468197464943,0.7,0.4,300,False
2,25.257861053722863,0.7341352469132142,0.0027778721414506435,0.04030189290642738,0.7,0.4,300,False
3,27.582686754498773,0.8356894112073426,0.0016110108699649572,0.05579650402069092,0.7,0.4,300,False
4,19.247763916229022,0.6001377159696141,0.011718637309968472,0.07585425674915314,0.7,0.4,300,False
5,19.81585435112217,0.646928245137282,0.009648970328271389,0.05183890834450722,0.7,0.4,300,False
6,20.04905515719582,0.647166817399517,0.008092564530670643,0.058426935225725174,0.7,0.4,300,False
7,25.75782210896776,0.7433598934047085,0.002629239112138748,0.044649939984083176,0.7,0.4,300,False
8,19.19311453689385,0.6394665131147281,0.011939442716538906,0.06444532424211502,0.7,0.4,300,False
9,19.291633777659495,0.7333866687297075,0.011607572436332703,0.07366779446601868,0.7,0.4,300,False
