sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,33.212676984048805,0.9606759368419894,0.0004667855391744524,0.01023414172232151,0.25,1.2,50
1,39.373881629725545,0.985224205381607,0.00011536730016814545,0.008672886528074741,0.25,1.2,50
2,36.0528641854398,0.9719614238623372,0.00023131932539399713,0.00865097250789404,0.25,1.2,50
3,42.669386366929665,0.9925009411585712,4.9937694711843506e-05,0.006736874580383301,0.25,1.2,50
4,25.552521309528245,0.8963195197091999,0.002744109369814396,0.012581215240061283,0.25,1.2,50
5,40.40194966479675,0.9895871288082548,8.430851448792964e-05,0.007434969302266836,0.25,1.2,50
6,39.92139748298214,0.9901936828044423,8.333969890372828e-05,0.009563637897372246,0.25,1.2,50
7,38.55537987124479,0.9609357253508979,0.00013806203787680715,0.006214672699570656,0.25,1.2,50
8,34.83697319753806,0.9703862236810789,0.00032553536584600806,0.009686009958386421,0.25,1.2,50
9,39.49220237469098,0.9840093577670854,0.0001108369542635046,0.012107634916901588,0.25,1.2,50
