sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,25.882899803278626,0.8946852188574687,0.002524033421650529,0.022508686408400536,0.07,0.8,400,True
1,21.804754684451083,0.81768121472507,0.006591669749468565,0.031196353957057,0.07,0.8,400,True
2,29.203631027741363,0.9204806948820764,0.0011197865242138505,0.01747582107782364,0.07,0.8,400,True
3,30.9082934493428,0.9150660564033055,0.0007490965072065592,0.024616224691271782,0.07,0.8,400,True
4,29.28316724544687,0.9564347554178922,0.0011623495956882834,0.020221371203660965,0.07,0.8,400,True
5,26.64889903003769,0.9036890203217324,0.002000674605369568,0.026024512946605682,0.07,0.8,400,True
6,23.58500346233675,0.8597747837265545,0.003585018450394273,0.03458147123456001,0.07,0.8,400,True
7,36.26154486580009,0.9707417589130786,0.00023413042072206736,0.01451486349105835,0.07,0.8,400,True
8,23.27782144493161,0.8425341068233111,0.004661367740482092,0.026577726006507874,0.07,0.8,400,True
9,18.647642549087674,0.6947763802027929,0.013462959788739681,0.04308976233005524,0.07,0.8,400,True
