sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,24.693405387290255,0.8558802767643228,0.003319285111501813,0.027603257447481155,0.5,1.0,100,True
1,22.187325814100546,0.8239495872323337,0.006035848520696163,0.03239867463707924,0.5,1.0,100,True
2,28.438361024789437,0.9150796159299358,0.0013355565024539828,0.02033989317715168,0.5,1.0,100,True
3,29.149195285495004,0.8905298128523225,0.0011231754906475544,0.027212195098400116,0.5,1.0,100,True
4,28.750343256020425,0.9409048923044259,0.001314072054810822,0.02455514669418335,0.5,1.0,100,True
5,26.190617559022286,0.8881156752252436,0.002223333576694131,0.02828552946448326,0.5,1.0,100,True
6,23.120981858948685,0.8351229309655583,0.003989270888268948,0.03886036574840546,0.5,1.0,100,True
7,34.35864807112711,0.9596507652778989,0.0003628670237958431,0.016680298373103142,0.5,1.0,100,True
8,23.40399035848715,0.8394830647540751,0.004527896177023649,0.027558371424674988,0.5,1.0,100,True
9,18.577449738890234,0.6735002395041696,0.013682322576642036,0.04785577207803726,0.5,1.0,100,True
