sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,31.79755171936668,0.9475971664435646,0.0006465913611464202,0.015397447161376476,0.5,0.8,400
1,37.113408815866606,0.980388362325874,0.0001941467053256929,0.014737279154360294,0.5,0.8,400
2,32.84104848006485,0.9266353222869252,0.0004846112569794059,0.01284796092659235,0.5,0.8,400
3,38.46633921817706,0.9804213190503165,0.00013144170225132257,0.010767619125545025,0.5,0.8,400
4,24.709765710339546,0.8815995572027688,0.0033317848574370146,0.017188793048262596,0.5,0.8,400
5,36.105305180013374,0.9730545226157757,0.00022674404317513108,0.011225000955164433,0.5,0.8,400
6,37.14279045793373,0.9869707194767254,0.00015802022244315594,0.013116193003952503,0.5,0.8,400
7,35.907366400913084,0.9281690281837932,0.0002540245186537504,0.009961470030248165,0.5,0.8,400
8,34.11037486131975,0.9714422967627075,0.0003848203341476619,0.013332212343811989,0.5,0.8,400
9,34.756339124020236,0.9654540742206377,0.00032981534604914486,0.01993938535451889,0.5,0.8,400
