sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,29.084227825729094,0.8979414851273835,0.0012077089631929994,0.026044907048344612,0.7,0.9,200,9.999999999999999e-06,0.0215443469003188,True
1,29.55878625196175,0.8924658195037776,0.0011055853683501482,0.02907603420317173,0.7,0.9,200,9.999999999999999e-06,0.0215443469003188,True
2,30.324118900600805,0.938768063025055,0.0008651401731185615,0.01788105070590973,0.7,0.9,200,9.999999999999999e-06,0.0001,True
3,28.589077250458786,0.8894555616731706,0.001277789706364274,0.020651957020163536,0.7,0.9,200,9.999999999999999e-06,0.0021544346900318,True
4,29.026032819552455,0.929771552452485,0.0012332474580034614,0.01981041580438614,0.7,0.9,200,9.999999999999999e-06,0.0021544346900318,True
5,31.1882994919717,0.9315478168927726,0.0007034552400000393,0.016389165073633194,0.7,0.9,200,9.999999999999999e-06,0.0046415888336127,True
6,29.324974828466726,0.9158069276173049,0.0009560799808241427,0.020678505301475525,0.7,0.9,200,9.999999999999999e-06,0.0021544346900318,True
7,34.82704579249097,0.9588888992158499,0.0003257674688939005,0.008938118815422058,0.7,0.9,200,9.999999999999999e-06,0.0021544346900318,True
8,27.860620158408974,0.8996577630678751,0.0016226822044700384,0.020686179399490356,0.7,0.9,200,9.999999999999999e-06,0.01,True
9,18.57694776336979,0.6845172832392782,0.013683903962373734,0.040153104811906815,0.7,0.9,200,9.999999999999999e-06,0.0215443469003188,True
