sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,22.812798750829227,0.8298785953768802,0.0051180580630898476,0.02507190778851509,0.5,0.4,300,True
1,22.339491303251226,0.8283376669781753,0.005828029476106167,0.03517569229006767,0.5,0.4,300,True
2,28.005330302372325,0.9010777614383579,0.0014755886513739824,0.0166444331407547,0.5,0.4,300,True
3,29.18415374932731,0.8854881208335634,0.001114170765504241,0.02773575857281685,0.5,0.4,300,True
4,28.210589545904416,0.9252506758021989,0.0014879712834954262,0.021738439798355103,0.5,0.4,300,True
5,24.347584758492292,0.8509914416051397,0.00339866173453629,0.02973281219601631,0.5,0.4,300,True
6,22.55062525622957,0.8184184915991884,0.004549138713628054,0.03679158166050911,0.5,0.4,300,True
7,25.704450112691333,0.8818079794308227,0.0026617504190653563,0.016038183122873306,0.5,0.4,300,True
8,22.183680298599256,0.8125955362325358,0.005996909458190203,0.03177301213145256,0.5,0.4,300,True
9,18.418337938477627,0.6777353517180625,0.014192895963788033,0.04718787595629692,0.5,0.4,300,True
