sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,32.84355860785921,0.9573799734425772,0.000508193566929549,0.013512633740901947,0.25,1.2,500
1,36.729252475335386,0.9747465316233128,0.0002121024444932118,0.013589500449597836,0.25,1.2,500
2,34.821637973511514,0.9551385758431211,0.00030713871819898486,0.01263117603957653,0.25,1.2,500
3,38.603802050826744,0.9859914522083674,0.00012734648771584034,0.010036304593086243,0.25,1.2,500
4,26.419212186358926,0.9184098659588795,0.002247668569907546,0.014912202022969723,0.25,1.2,500
5,39.252010303901535,0.9880765683572236,0.00010986652341671288,0.009883176535367966,0.25,1.2,500
6,36.70094395639983,0.9835675145788705,0.00017494329949840903,0.012369491159915924,0.25,1.2,500
7,37.81894207068232,0.9502262108343181,0.00016357544518541545,0.008939441293478012,0.25,1.2,500
8,32.24147717149894,0.9575344958987522,0.0005917629459872842,0.012435083277523518,0.25,1.2,500
9,35.70750248195176,0.9648687189485267,0.0002649442758411169,0.016930410638451576,0.25,1.2,500
