sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,16.553457035951947,0.5373328710495971,0.021629147231578827,0.05219445377588272,0.07,1.2,100,False
1,18.157764248335862,0.6811859751556557,0.015264918096363544,0.053548190742731094,0.07,1.2,100,False
2,26.38012799683674,0.7933484902079503,0.0021452875807881355,0.031898148357868195,0.07,1.2,100,False
3,28.616599088366378,0.8729512977004277,0.0012697178171947598,0.04710691049695015,0.07,1.2,100,False
4,19.863502818575228,0.6606695872030012,0.010169584304094315,0.06859395653009415,0.07,1.2,100,False
5,20.08595744725045,0.6852071141032842,0.009067146107554436,0.0487106554210186,0.07,1.2,100,False
6,19.77388640399875,0.6240839449417104,0.008621901273727417,0.05947348475456238,0.07,1.2,100,False
7,25.92343313628138,0.7809670924096608,0.002530864905565977,0.0417637974023819,0.07,1.2,100,False
8,18.555765840347224,0.6251037057670688,0.013826712034642696,0.05470279976725578,0.07,1.2,100,False
9,19.413936589752527,0.7576245356948712,0.011285249143838882,0.06235899031162262,0.07,1.2,100,False
