sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,25.377803856087255,0.876045257153297,0.002835337072610855,0.025273500010371208,0.35,0.9,100,1e-09,0.0046415888336127,True
1,22.749383462782333,0.8330841585635751,0.005303133279085159,0.03232831135392189,0.35,0.9,100,1e-09,0.0464158883361277,True
2,29.16953685095921,0.9251314077840617,0.0011286119697615504,0.018551521003246307,0.35,0.9,100,1e-09,0.001,True
3,29.78167800959344,0.8999050125418186,0.0009709555306471884,0.025965489447116852,0.35,0.9,100,1e-09,0.01,True
4,28.842186318398426,0.9453058874597859,0.0012865742901340127,0.02265874668955803,0.35,0.9,100,1e-09,0.0046415888336127,True
5,26.92200159038673,0.9021832231017477,0.001878738054074347,0.026894213631749153,0.35,0.9,100,1e-09,0.0046415888336127,True
6,23.461636875601954,0.8472052936280489,0.003688315162435174,0.03667968884110451,0.35,0.9,100,1e-09,0.0021544346900318,True
7,35.60217062012909,0.9658024936022527,0.00027251802384853363,0.014935938641428947,0.35,0.9,100,1e-09,0.01,True
8,23.556870827271645,0.8451306947304649,0.004371277522295713,0.026891836896538734,0.35,0.9,100,1e-09,0.0046415888336127,True
9,18.562443869936832,0.6858210816328372,0.013729679398238659,0.04472463205456734,0.35,0.9,100,1e-09,0.0215443469003188,True
10,23.077940320917666,0.9037552115260417,0.004864957183599472,0.04876992851495743,0.35,0.9,100,1e-09,0.01,True
11,32.23019476536664,0.9219490484948683,0.0005975115345790982,0.026012415066361427,0.35,0.9,100,1e-09,0.1,True
12,27.486799459877936,0.9250001279239315,0.001771552604623139,0.01947232522070408,0.35,0.9,100,1e-09,0.01,True
13,26.37100677776338,0.8802943985978424,0.002299308544024825,0.029650552198290825,0.35,0.9,100,1e-09,0.0215443469003188,True
14,33.357304212342164,0.9398142233321787,0.0004610090982168913,0.024734005331993103,0.35,0.9,100,1e-09,0.0021544346900318,True
15,28.03962925374865,0.9249362820688293,0.001567942090332508,0.02067556418478489,0.35,0.9,100,1e-09,0.01,True
16,38.211380435942345,0.9724876342112558,0.00015046405314933509,0.021020226180553436,0.35,0.9,100,1e-09,0.0464158883361277,True
17,34.226587462476566,0.9536514001887896,0.0003774703072849661,0.02238279953598976,0.35,0.9,100,1e-09,0.0464158883361277,True
18,27.177213022091987,0.9054369945925472,0.001848496263846755,0.02739260345697403,0.35,0.9,100,1e-09,0.01,True
19,27.595530227898433,0.9135859458404761,0.001681618974544108,0.024798212572932243,0.35,0.9,100,1e-09,0.0046415888336127,True
20,25.045515143646053,0.7789977671791414,0.0026776043232530355,0.04539818689227104,0.35,0.9,100,1e-09,0.01,True
21,35.49321433281152,0.9808914887923574,0.00028197243227623403,0.014936571940779686,0.35,0.9,100,1e-09,0.0464158883361277,True
22,27.360241400048885,0.9055236273659518,0.0018015098758041859,0.04413783550262451,0.35,0.9,100,1e-09,0.0021544346900318,True
23,32.483289958201745,0.9158871294959411,0.0005634055123664439,0.025880860164761543,0.35,0.9,100,1e-09,0.0464158883361277,True
24,29.466604867483408,0.9184440749594548,0.0011260320898145437,0.029422124847769737,0.35,0.9,100,1e-09,0.001,True
