sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,34.77408398423957,0.9703719064178112,0.0003258192155044526,0.014602173119783401,0.7,0.9,25,0.0001,0.0046415888336127,True
1,29.268512324264467,0.9362085619547296,0.001182005973532796,0.014143976382911205,0.7,0.9,25,0.0001,0.0215443469003188,True
2,33.88068993441878,0.9626948894054405,0.00038144271820783615,0.010586054064333439,0.7,0.9,25,0.0001,0.0004641588833612,True
3,34.28488082210347,0.9409071681915299,0.000344254047377035,0.007452096324414015,0.7,0.9,25,0.0001,0.0215443469003188,True
4,30.022809236045298,0.9300323447214499,0.000980330747552216,0.009581889025866985,0.7,0.9,25,0.0001,0.0021544346900318,True
5,34.18545635269226,0.9545479223470447,0.00035279366420581937,0.005989506840705872,0.7,0.9,25,0.0001,0.01,True
6,28.997327277628674,0.9499940160965649,0.001031000865623355,0.00834448728710413,0.7,0.9,25,0.0001,0.001,True
7,39.56248557339598,0.978618510797912,0.00010948730050586164,0.004053095355629921,0.7,0.9,25,0.0001,0.01,True
8,29.815979264952198,0.9373796560423847,0.0010344216134399176,0.009565663523972034,0.7,0.9,25,0.0001,0.001,True
9,21.799089564058292,0.8431531833865612,0.006516221445053816,0.024010751396417618,0.7,0.9,25,0.0001,0.01,True
10,31.125672731320762,0.9840727181042188,0.0007626157603226602,0.014988430775702,0.7,0.9,25,0.0001,0.0021544346900318,True
11,33.844263460750376,0.9422254230369601,0.0004120400408282876,0.010778139345347881,0.7,0.9,25,0.0001,0.0464158883361277,True
12,29.904748254604193,0.9705082634761852,0.0010152175091207027,0.012399173341691494,0.7,0.9,25,0.0001,0.0046415888336127,True
13,24.888032641283992,0.9081229050273711,0.0032351522240787745,0.016860676929354668,0.7,0.9,25,0.0001,0.01,True
14,34.785975008635276,0.9614810726314137,0.00033177403383888304,0.013193357735872269,0.7,0.9,25,0.0001,0.0004641588833612,True
15,39.40554401932544,0.965838649985837,0.00011448234727140516,0.006209889426827431,0.7,0.9,25,0.0001,0.01,True
16,38.317850325181425,0.9760016095127729,0.00014682018081657588,0.007876264862716198,0.7,0.9,25,0.0001,0.0215443469003188,True
17,39.819572086938486,0.9787625706724831,0.00010413202835479751,0.008600753732025623,0.7,0.9,25,0.0001,0.0215443469003188,True
18,31.794232704359786,0.9355336504155084,0.0006384348962455988,0.009545314125716686,0.7,0.9,25,0.0001,0.01,True
19,30.14060776363126,0.9527260198328025,0.0009358792449347675,0.009764892980456352,0.7,0.9,25,0.0001,0.0046415888336127,True
20,33.63828550318932,0.9329712335923754,0.0003702281101141125,0.015617754310369492,0.7,0.9,25,0.0001,0.01,True
21,42.85342461347983,0.9902912833342489,5.178280844120309e-05,0.0060555594973266125,0.7,0.9,25,0.0001,0.0215443469003188,True
22,34.38300123397696,0.97792570326781,0.00035756960278376937,0.014245176687836647,0.7,0.9,25,0.0001,0.0004641588833612,True
23,33.887498676124025,0.9363373398888468,0.0004077558405697346,0.015655657276511192,0.7,0.9,25,0.0001,0.0215443469003188,True
24,31.442295928728047,0.9273462965161807,0.0007144662085920572,0.014120073989033699,0.7,0.9,25,0.0001,0.0002154434690031,True
