sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,26.355103740301583,0.5871258416749879,0.0022639911621809006,0.08774161338806152,0.5,0.2,400
1,30.173118050789466,0.7536383718982631,0.0009597520111128688,0.07126757502555847,0.5,0.2,400
2,26.399407528214617,0.4803027031470813,0.0021357855293899775,0.07907593250274658,0.5,0.2,400
3,29.468905002615443,0.6613067623325869,0.00104346196167171,0.07295940816402435,0.5,0.2,400
4,21.11549296699137,0.48192064413611074,0.007622618693858385,0.0842384546995163,0.5,0.2,400
5,26.59817525506687,0.5850119453040793,0.002024178858846426,0.08571732044219971,0.5,0.2,400
6,27.767800347280435,0.6030298278967863,0.0013683957513421774,0.08018914610147476,0.5,0.2,400
7,27.08598961844608,0.5592040513417231,0.0019364814506843686,0.07286054641008377,0.5,0.2,400
8,29.452350984859883,0.6796205936459165,0.0011247614165768027,0.07697098702192307,0.5,0.2,400
9,27.885413307797663,0.6784720000031456,0.0016045876545831561,0.085749052464962,0.5,0.2,400
