sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,38.60910984845227,0.9777116555762857,0.00013473302533384413,0.014974845573306084,0.07,0.9,50,1e-07,0.0215443469003188,True
1,32.95089903793119,0.9450581297509072,0.0005062685813754797,0.024923013523221016,0.07,0.9,50,1e-07,0.0464158883361277,True
2,29.82841739633523,0.9362122049258498,0.0009697429486550391,0.00904817320406437,0.07,0.9,50,1e-07,0.0001,True
3,36.207239172070665,0.9525639899190366,0.00022112771694082767,0.00538573507219553,0.07,0.9,50,1e-07,0.0046415888336127,True
4,31.984983838627336,0.9696310158392224,0.000623957603238523,0.011879927478730679,0.07,0.9,50,1e-07,0.0046415888336127,True
5,37.73358948282564,0.9666034173993134,0.00015585022629238665,0.005271020345389843,0.07,0.9,50,1e-07,0.001,True
6,33.387745766051445,0.9666395724373337,0.00037516053998842835,0.009144451469182968,0.07,0.9,50,1e-07,0.0021544346900318,True
7,41.273283481308965,0.9832433364339658,7.383868069155142e-05,0.004337071906775236,0.07,0.9,50,1e-07,0.0004641588833612,True
8,30.531845383177696,0.9219413551629758,0.000877225014846772,0.013431339524686337,0.07,0.9,50,1e-07,0.0021544346900318,True
9,20.25663425784369,0.7757242822721256,0.009294828400015831,0.03131917491555214,0.07,0.9,50,1e-07,0.0215443469003188,True
