sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,15.95329982363944,0.5060276608694482,0.02483448013663292,0.057804033160209656,0.35,0.8,50,False
1,17.84109877314672,0.6612729286503237,0.016419541090726852,0.05919228866696358,0.35,0.8,50,False
2,25.367627470091485,0.737129932288436,0.002708541927859187,0.03132649138569832,0.35,0.8,50,False
3,27.33142389336713,0.8511647296101345,0.0017069653840735555,0.049219049513339996,0.35,0.8,50,False
4,19.01634677370321,0.61450680344124,0.012360010296106339,0.0673256665468216,0.35,0.8,50,False
5,19.58385687296928,0.6507211946585862,0.010178428143262863,0.04799363389611244,0.35,0.8,50,False
6,20.522789675037604,0.6631393110476529,0.007256258279085159,0.056552838534116745,0.35,0.8,50,False
7,25.17170909895309,0.7594232878465613,0.0030091332737356424,0.03964037820696831,0.35,0.8,50,False
8,18.684158573619435,0.6192376742777768,0.013423929922282696,0.0553208626806736,0.35,0.8,50,False
9,19.339366853076513,0.7553825033471802,0.011480692774057388,0.061262983828783035,0.35,0.8,50,False
