sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,25.902582901251442,0.9040804726172093,0.0025126200634986162,0.021029507741332054,0.07,0.6,100,True
1,21.930656908883165,0.8288077594214638,0.006403320003300905,0.031942062079906464,0.07,0.6,100,True
2,29.654919868582965,0.9271410225143428,0.00100926763843745,0.015976035967469215,0.07,0.6,100,True
3,31.500180508825824,0.9229977146882883,0.0006536557339131832,0.023794353008270264,0.07,0.6,100,True
4,29.670689981082717,0.961115186797576,0.001063125324435532,0.018213456496596336,0.07,0.6,100,True
5,26.41319261761323,0.9059503492806732,0.0021122589241713285,0.025396186858415604,0.07,0.6,100,True
6,23.87288241928544,0.8738494860962793,0.003355084452778101,0.03264123201370239,0.07,0.6,100,True
7,37.38618385545802,0.9728177108324226,0.0001807148801162839,0.012817620299756527,0.07,0.6,100,True
8,22.88925048659765,0.839045611764672,0.005097655113786459,0.027098240330815315,0.07,0.6,100,True
9,18.5672424830294,0.6930816443250164,0.013714517466723919,0.04158572107553482,0.07,0.6,100,True
