sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,23.247011942921596,0.8150827441890153,0.004631096962839365,0.03280169889330864,0.7,0.8,500,True
1,22.24404695229465,0.8226756409095767,0.005957529880106449,0.036350950598716736,0.7,0.8,500,True
2,27.345046230002886,0.8871061864050233,0.0017178833950310946,0.022922996431589127,0.7,0.8,500,True
3,28.536926252716583,0.8745498801057753,0.0012932262616232038,0.031378503888845444,0.7,0.8,500,True
4,28.377164615000577,0.9305672045216595,0.0014319802867248654,0.027947457507252693,0.7,0.8,500,True
5,25.318834319171582,0.8557886889865631,0.002717584138736129,0.030306899920105934,0.7,0.8,500,True
6,22.432521010702015,0.8112383205195682,0.00467454781755805,0.040247704833745956,0.7,0.8,500,True
7,31.30964552341897,0.9350100473353737,0.0007322303717955947,0.02069489285349846,0.7,0.8,500,True
8,23.257916340833003,0.8294533042529433,0.004682781174778938,0.030633551999926567,0.7,0.8,500,True
9,18.28596464261075,0.6499013282517554,0.014632157050073147,0.05311198532581329,0.7,0.8,500,True
