sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,35.987920093264286,0.967902155514226,0.00024637297610752285,0.015809006989002228,0.35,0.9,5,1e-07,0.0046415888336127,True
1,33.16421150584063,0.9528898781451893,0.00048200300079770386,0.02516307681798935,0.35,0.9,5,1e-07,0.0464158883361277,True
2,33.343625630443256,0.9625824610207718,0.0004316539561841637,0.012479289434850216,0.35,0.9,5,1e-07,0.001,True
3,34.811274158140456,0.9449439633895246,0.0003049577644560486,0.007817529141902924,0.35,0.9,5,1e-07,0.01,True
4,29.843795983040437,0.9568835965312549,0.0010215835645794868,0.013431018218398094,0.35,0.9,5,1e-07,0.0046415888336127,True
5,37.20063169294937,0.9729891850760108,0.00017619891150388867,0.005479061044752598,0.35,0.9,5,1e-07,0.0046415888336127,True
6,33.01221607802076,0.9601535309332935,0.00040904409252107143,0.011380454525351524,0.35,0.9,5,1e-07,0.0021544346900318,True
7,42.44360296084637,0.9841175755357102,5.639648225042038e-05,0.004396866075694561,0.35,0.9,5,1e-07,0.01,True
8,30.455811879407978,0.9271127093041275,0.0008927180315367877,0.01574460044503212,0.35,0.9,5,1e-07,0.0046415888336127,True
9,19.81036129841941,0.7374315472510804,0.010300746187567711,0.036788955330848694,0.35,0.9,5,1e-07,0.0215443469003188,True
10,28.079458157199,0.9605380150156001,0.0015378969255834818,0.025032559409737587,0.35,0.9,5,1e-07,0.01,True
11,33.514217651125236,0.9363809762555256,0.00044457396143116057,0.014774859882891178,0.35,0.9,5,1e-07,0.1,True
12,29.49500830988084,0.9468684975746,0.0011156633263453841,0.014494652859866619,0.35,0.9,5,1e-07,0.01,True
13,26.780990208483292,0.9037121419282582,0.002092179609462619,0.021308669820427895,0.35,0.9,5,1e-07,0.0215443469003188,True
14,33.910859731553195,0.9519033308599386,0.0004058391787111759,0.01936141774058342,0.35,0.9,5,1e-07,0.0021544346900318,True
15,43.214364548030176,0.979931651807791,4.7627356252633035e-05,0.008287708275020123,0.35,0.9,5,1e-07,0.01,True
16,35.93241592910481,0.9693517695931704,0.00025428994558751583,0.012533656321465969,0.35,0.9,5,1e-07,0.0464158883361277,True
17,34.76425838203688,0.9718166640637705,0.0003335152578074485,0.015331249684095383,0.35,0.9,5,1e-07,0.0464158883361277,True
18,34.65409644471962,0.9539020669149664,0.0003304686106275767,0.010494083166122437,0.35,0.9,5,1e-07,0.01,True
19,30.38311261138341,0.9655403257631173,0.0008850530721247196,0.012294795364141464,0.35,0.9,5,1e-07,0.0046415888336127,True
20,30.892784229147914,0.8828799891486472,0.0006966578075662255,0.02944893017411232,0.35,0.9,5,1e-07,0.01,True
21,40.220679497508385,0.9871899507424656,9.494237747276202e-05,0.008844668045639992,0.35,0.9,5,1e-07,0.0464158883361277,True
22,33.25189337391533,0.9644367575676203,0.0004639502440113574,0.022140011191368103,0.35,0.9,5,1e-07,0.0021544346900318,True
23,30.525752840359775,0.929463199233123,0.0008842494571581483,0.02117815613746643,0.35,0.9,5,1e-07,0.0464158883361277,True
24,31.579884367224164,0.9415087985995507,0.0006921860040165484,0.022126266732811928,0.35,0.9,5,1e-07,0.001,True
