sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,16.62847970720067,0.5414982940461381,0.021258721128106117,0.05403568223118782,0.05,1.0,300,False
1,18.2981426390451,0.6883073030022698,0.014779394492506981,0.05414068326354027,0.05,1.0,300,False
2,26.372532910364722,0.786610596368865,0.002149042673408985,0.031185494735836983,0.05,1.0,300,False
3,28.34158223829593,0.8707784060357567,0.0013527231058105826,0.04642042890191078,0.05,1.0,300,False
4,19.88116014773184,0.65309118484413,0.010128322057425976,0.06891379505395889,0.05,1.0,300,False
5,20.064531042648547,0.6836354457621742,0.00911199115216732,0.04846743866801262,0.05,1.0,300,False
6,19.646579013977572,0.619434110069286,0.008878381922841072,0.05826595425605774,0.05,1.0,300,False
7,25.67083846711881,0.7735945750359481,0.002682430436834693,0.04132815822958946,0.05,1.0,300,False
8,18.57636789982962,0.625749541570851,0.013761276379227638,0.054895561188459396,0.05,1.0,300,False
9,19.453253625872765,0.7651021743672145,0.011183543130755424,0.06013382226228714,0.05,1.0,300,False
