sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,26.42713221806831,0.9273576603816021,0.002226751996204257,0.0032566324807703495,0.07,0.9,100,0.01,0.01,True
1,23.99810275536675,0.9011413507730344,0.003977961838245392,0.001831596135161817,0.07,0.9,100,0.01,0.2154434690031882,True
2,31.773188165369657,0.9584747398247168,0.0006196972099132836,0.0038621232379227877,0.07,0.9,100,0.01,0.0046415888336127,True
3,37.15644290248006,0.9692027650627435,0.00017771447892300785,0.003049650928005576,0.07,0.9,100,0.01,0.0021544346900318,True
4,23.23510070867666,0.879513645846302,0.00467889616265893,0.002618263941258192,0.07,0.9,100,0.01,0.0464158883361277,True
5,29.952712821731623,0.9481106797546548,0.0009349644533358514,0.0029824282974004745,0.07,0.9,100,0.01,0.01,True
6,29.309982779103983,0.9611791404746511,0.0009593860595487058,0.002677494427189231,0.07,0.9,100,0.01,0.0046415888336127,True
7,27.79538509366934,0.9664950141196895,0.001644651172682643,0.001392271020449698,0.07,0.9,100,0.01,0.1,True
8,28.745691605547627,0.9232621913282493,0.0013235074002295732,0.0028075608424842358,0.07,0.9,100,0.01,0.0215443469003188,True
9,18.64856283316976,0.7648278345113982,0.013460107147693634,0.002127754734829068,0.07,0.9,100,0.01,0.1,True
10,19.54821478014081,0.7539365526348938,0.010966084897518158,0.002179423114284873,0.07,0.9,100,0.01,0.1,True
11,24.299477158078314,0.9750369832734698,0.00371037726290524,0.001474052551202476,0.07,0.9,100,0.01,0.4641588833612777,True
12,22.06281712413368,0.8602506646661686,0.006176639348268509,0.0018991430988535285,0.07,0.9,100,0.01,0.1,True
13,23.57151797691589,0.920862965844908,0.004380726721137762,0.0018875584937632084,0.07,0.9,100,0.01,0.2154434690031882,True
14,29.824712074583857,0.9704394501982828,0.0010398451704531908,0.003006488550454378,0.07,0.9,100,0.01,0.001,True
15,28.387608502062296,0.9580160886572119,0.001447211718186736,0.0017952154157683253,0.07,0.9,100,0.01,0.1,True
16,26.007329974935494,0.974008256744428,0.002499411813914776,0.0012682712404057384,0.07,0.9,100,0.01,0.2154434690031882,True
17,31.396020980138527,0.988748357253547,0.0007243350264616311,0.0015984632773324847,0.07,0.9,100,0.01,0.2154434690031882,True
18,27.35118924219247,0.9270637767806061,0.0017759099137037992,0.0020149636548012495,0.07,0.9,100,0.01,0.1,True
19,28.244777991387945,0.9382870351459343,0.0014481142861768603,0.0027028608601540327,0.07,0.9,100,0.01,0.0215443469003188,True
20,29.027173990056593,0.9140853638260004,0.001070484984666109,0.001826583407819271,0.07,0.9,100,0.01,0.1,True
21,29.823034710429845,0.9926162214932427,0.0010404580971226096,0.0013179994421079755,0.07,0.9,100,0.01,0.2154434690031882,True
22,-inf,,inf,inf,0.07,0.9,100,0.01,0.0001,True
23,32.235475251969774,0.964646841927025,0.0005964891170151532,0.008866041898727417,0.07,0.9,100,0.01,0.0004641588833612,True
24,29.893118888482043,0.9524848552034366,0.001020702999085188,0.0034669411834329367,0.07,0.9,100,0.01,0.01,True
