sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,31.92427773015452,0.9688082852768948,0.0006279966328293085,0.006302624009549618,0.07,0.9,10,9.999999999999999e-06,0.01,True
1,27.159147719629388,0.9380103608448457,0.0019211273174732924,0.005150222685188055,0.07,0.9,10,9.999999999999999e-06,0.2154434690031882,True
2,34.42430446379284,0.9712814376511687,0.0003365642041899264,0.0047340234741568565,0.07,0.9,10,9.999999999999999e-06,0.0046415888336127,True
3,35.44306394833815,0.9552848178785682,0.0002636699937283993,0.003030190011486411,0.07,0.9,10,9.999999999999999e-06,0.0021544346900318,True
4,32.01772917060561,0.9746813117934946,0.0006192707805894315,0.004827285651117563,0.07,0.9,10,9.999999999999999e-06,0.0464158883361277,True
5,34.98486050597389,0.9597866638333866,0.0002934812509920448,0.002655042102560401,0.07,0.9,10,9.999999999999999e-06,0.01,True
6,32.32799805798678,0.9783535068710522,0.00047884168452583253,0.0033143244218081236,0.07,0.9,10,9.999999999999999e-06,0.0046415888336127,True
7,37.203215148184505,0.9798705365635663,0.00018849107436835766,0.002190434141084552,0.07,0.9,10,9.999999999999999e-06,0.1,True
8,33.5766008292432,0.9684734489265118,0.00043514641583897173,0.004122023470699787,0.07,0.9,10,9.999999999999999e-06,0.0215443469003188,True
9,18.923732721941413,0.7738740872622369,0.012633727863430977,0.005829252768307924,0.07,0.9,10,9.999999999999999e-06,0.1,True
10,22.03414379170612,0.8851061709656719,0.006186694372445345,0.006559394765645266,0.07,0.9,10,9.999999999999999e-06,0.1,True
11,38.0634364771305,0.980265979581081,0.00015596319281030446,0.006123985163867474,0.07,0.9,10,9.999999999999999e-06,0.4641588833612777,True
12,35.01659024189979,0.9807713224299798,0.00031287793535739183,0.0037574705202132463,0.07,0.9,10,9.999999999999999e-06,0.1,True
13,30.10296537314893,0.9574673790465444,0.0009736467618495226,0.0071030426770448685,0.07,0.9,10,9.999999999999999e-06,0.2154434690031882,True
14,38.66025703636011,0.984808031481117,0.00013596097414847463,0.005717180669307709,0.07,0.9,10,9.999999999999999e-06,0.001,True
15,38.28715309539923,0.9675171332216608,0.00014810770517215133,0.002843800000846386,0.07,0.9,10,9.999999999999999e-06,0.1,True
16,40.72163260723161,0.9913768960995325,8.441265526926145e-05,0.0028799527790397406,0.07,0.9,10,9.999999999999999e-06,0.2154434690031882,True
17,42.38533686620236,0.9865039907342017,5.767769107478671e-05,0.0033956989645957947,0.07,0.9,10,9.999999999999999e-06,0.2154434690031882,True
18,35.29566336831958,0.9704723574136556,0.00028508444665931165,0.0034191864542663097,0.07,0.9,10,9.999999999999999e-06,0.1,True
19,32.89298327546275,0.964726360728128,0.0004965720581822097,0.0045034619979560375,0.07,0.9,10,9.999999999999999e-06,0.0215443469003188,True
20,32.38927305560423,0.944438353407709,0.0004935947945341468,0.0031136299949139357,0.07,0.9,10,9.999999999999999e-06,0.1,True
21,46.05650549066614,0.9962732413297344,2.476723602740094e-05,0.0024537674617022276,0.07,0.9,10,9.999999999999999e-06,0.2154434690031882,True
22,-129.6435618944115,0.3628756633693551,9036847120384.0,34846108.0,0.07,0.9,10,9.999999999999999e-06,0.0001,True
23,38.39521789788933,0.9727644347215707,0.0001444203226128593,0.005796507932245731,0.07,0.9,10,9.999999999999999e-06,0.0004641588833612,True
24,35.60382469554882,0.9589219613633165,0.0002740493800956756,0.007196973543614149,0.07,0.9,10,9.999999999999999e-06,0.01,True
