sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,34.35025280429467,0.9713993774048438,0.00035921941162087023,0.011796901933848858,0.25,1.0,50
1,35.438632871690736,0.9451397008217403,0.00028550095157697797,0.009476595558226109,0.25,1.0,50
2,33.50235312500468,0.9855314582370999,0.0004161625693086535,0.008411712944507599,0.25,1.0,50
3,38.82671638536767,0.9878292880775512,0.00012097495346097276,0.006390709429979324,0.25,1.0,50
4,34.361867119725716,0.9902723241209123,0.0003609664272516966,0.00692366436123848,0.25,1.0,50
5,41.36285819274869,0.9890726631732178,6.757414666935802e-05,0.006367762107402086,0.25,1.0,50
6,38.754445152482276,0.9934003260851645,0.00010903031216003001,0.006977397948503494,0.25,1.0,50
7,37.47928878077791,0.9733970781905487,0.00017688190564513206,0.0053200554102659225,0.25,1.0,50
8,36.822635596819794,0.9823670893507722,0.0002060781407635659,0.009512004442512989,0.25,1.0,50
9,40.53218025714186,0.9917585683219573,8.723419159650803e-05,0.009833461605012417,0.25,1.0,50
