sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,35.2306083793659,0.9725898271013278,0.00029330819961614907,0.008828657679259777,0.1,1.0,200
1,43.02452365157058,0.9925441352267999,4.9775830120779574e-05,0.006581855937838554,0.1,1.0,200
2,37.856630422961985,0.9839562090619307,0.00015269868890754879,0.007073098793625832,0.1,1.0,200
3,45.77607559493785,0.9948235936578214,2.442078221065458e-05,0.00516213895753026,0.1,1.0,200
4,27.124114793233858,0.9226186467667175,0.0019109180429950356,0.01056195143610239,0.1,1.0,200
5,41.13186745685888,0.9884578672202133,7.126555283321068e-05,0.00595339247956872,0.1,1.0,200
6,42.47889386455893,0.9939580368429761,4.624899520422332e-05,0.007782661356031895,0.1,1.0,200
7,39.85041565694029,0.9729700750287842,0.00010246386227663606,0.004708964377641678,0.1,1.0,200
8,36.589164483273,0.9765476575669121,0.00021745983394794166,0.007998157292604446,0.1,1.0,200
9,40.3581409949275,0.9871872771758167,9.080101153813303e-05,0.01036558672785759,0.1,1.0,200
