sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,44.78209288149674,0.9967650287660652,3.2521889806957915e-05,0.00764157809317112,0.05,0.8,200
1,43.76395783414871,0.9913126832283687,4.198315946268849e-05,0.005849813111126423,0.05,0.8,200
2,40.388842990301626,0.9963757152312557,8.52342345751822e-05,0.0050917817279696465,0.05,0.8,200
3,46.51766918832338,0.9963669828432387,2.0587338440236636e-05,0.004145926330238581,0.05,0.8,200
4,42.26582340085877,0.9975813876210844,5.8488592912908643e-05,0.004162611439824104,0.05,0.8,200
5,47.55100869595295,0.9968854141093875,1.6254198271781206e-05,0.004060931969434023,0.05,0.8,200
6,48.19514578279221,0.9979617621661216,1.2401583262544591e-05,0.004448936320841312,0.05,0.8,200
7,44.432965082830734,0.9953267497267148,3.5671044315677136e-05,0.0037852765526622534,0.05,0.8,200
8,43.991808301399004,0.9957245022704357,3.9547099731862545e-05,0.0055283792316913605,0.05,0.8,200
9,46.25208916164755,0.9969038927179864,2.337200021429453e-05,0.00580647774040699,0.05,0.8,200
