sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,24.253479623961617,0.8508730589853546,0.003673137165606022,0.025580329820513725,0.5,0.6,200,True
1,22.416283140940635,0.8312909958785125,0.005725884344428778,0.034169767051935196,0.5,0.6,200,True
2,28.56663154615244,0.911479585268823,0.0012966871727257967,0.018629644066095352,0.5,0.6,200,True
3,29.398091514306657,0.8901431991799083,0.001060615642927587,0.027985764667391777,0.5,0.6,200,True
4,28.984713329245025,0.9351470652425621,0.0012450367212295532,0.022263426333665848,0.5,0.6,200,True
5,25.483162333474286,0.8758508568778618,0.0026166774332523346,0.027934910729527473,0.5,0.6,200,True
6,23.308820784358982,0.839661502856875,0.00382040673866868,0.036060232669115067,0.5,0.6,200,True
7,32.672857184707716,0.936974366475185,0.0005349665298126638,0.015499125234782696,0.5,0.6,200,True
8,22.833265262399962,0.8284473851098707,0.005163794849067926,0.0286308191716671,0.5,0.6,200,True
9,18.47357560518668,0.6780251130101934,0.014013519510626793,0.0457553006708622,0.5,0.6,200,True
