sample_idx,psnr,ssim,mse,post_std_mean,alpha,sigma_used
0,38.94945979289296,0.9916519376884673,17.534164428710938,4.546211242675781,424.12384033203125,0.10286939772005275
1,32.997041413390356,0.9566844406511762,452.8056945800781,10.240754127502441,859.8283081054688,0.11364307335896044
2,33.705691351391636,0.9805335908238194,212.9423828125,5.408545017242432,487.7442932128906,0.13332605449555307
