sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,24.64064446747029,0.849350367665289,0.0033598558511584997,0.029000110924243927,0.35,1.2,200,True
1,21.830922430409338,0.8109932054791472,0.006552071776241064,0.03290848433971405,0.35,1.2,200,True
2,28.09712886220174,0.9085160400812159,0.0014447259018197656,0.022044144570827484,0.35,1.2,200,True
3,28.737456325840178,0.8843829584649405,0.0012348706368356943,0.02793051488697529,0.35,1.2,200,True
4,28.484806408448872,0.9437772250273895,0.0013969242572784424,0.025913530960679054,0.35,1.2,200,True
5,26.231296934610732,0.8881425435702395,0.002202605362981558,0.028961647301912308,0.35,1.2,200,True
6,23.03875767634765,0.8336014237911992,0.004065518267452717,0.0399453230202198,0.35,1.2,200,True
7,33.39302646988113,0.9572287372422046,0.0004532206221483648,0.01771635375916958,0.35,1.2,200,True
8,23.427543036929205,0.832711593271978,0.004503406584262848,0.028082046657800674,0.35,1.2,200,True
9,18.364725782980365,0.6540773727891016,0.014369189739227295,0.05060875043272972,0.35,1.2,200,True
