sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,26.048225296349976,0.8922294313306713,0.0024297554045915604,0.023623213171958923,0.05,1.2,300,True
1,21.54045921908205,0.8088477781139529,0.007005271501839161,0.030311204493045807,0.05,1.2,300,True
2,29.14650323301594,0.921153605087183,0.001134613761678338,0.01934434473514557,0.05,1.2,300,True
3,30.04527568090846,0.9077133336464872,0.0009137755841948092,0.02528228610754013,0.05,1.2,300,True
4,28.97179297636217,0.95702047064762,0.0012487462954595685,0.02220861054956913,0.05,1.2,300,True
5,26.93715402136685,0.909434412070598,0.0018721946980804205,0.02726100943982601,0.05,1.2,300,True
6,23.30333460118254,0.8509143779781474,0.0038252363447099924,0.03681715205311775,0.05,1.2,300,True
7,35.29655159015737,0.9722849885069057,0.0002923863648902625,0.014891277067363262,0.05,1.2,300,True
8,23.364606811901428,0.8375813244350382,0.004569143522530794,0.026718687266111374,0.05,1.2,300,True
9,18.50983305596769,0.6830770422982221,0.013897011987864971,0.04556198790669441,0.05,1.2,300,True
