sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,33.95787362211921,0.9676750538672703,0.0003931857063435018,0.01350724883377552,0.25,1.0,100
1,34.95063250607518,0.9417126862211124,0.0003194534801878035,0.011008264496922493,0.25,1.0,100
2,33.11429309402993,0.984177309523795,0.0004550604207906872,0.009940028190612793,0.25,1.0,100
3,38.66662588417317,0.9881984688210905,0.00012551757390610874,0.007558129727840424,0.25,1.0,100
4,34.2082470947664,0.9892482332370106,0.00037396312109194696,0.008175458759069443,0.25,1.0,100
5,41.03347636486114,0.9884202555360194,7.289853238034993e-05,0.007498123217374086,0.25,1.0,100
6,38.24730701222015,0.9927681609296208,0.00012253524619154632,0.00817548856139183,0.25,1.0,100
7,36.99328482401212,0.96996416322218,0.00019782620074693114,0.006086338311433792,0.25,1.0,100
8,35.757465226639134,0.9787773421059206,0.00026335951406508684,0.011244675144553185,0.25,1.0,100
9,39.11834721530334,0.9884439328352856,0.00012080086162313819,0.011710789985954762,0.25,1.0,100
