sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,22.913775992050386,0.8360906043413477,0.005000431556254625,0.0247736144810915,0.35,0.4,400,True
1,22.161149254055395,0.8218813707084435,0.006072338670492172,0.03495800495147705,0.35,0.4,400,True
2,28.164935328571556,0.9067204746513993,0.0014223444741219282,0.016032380983233452,0.35,0.4,400,True
3,29.320636729710117,0.8893932675705143,0.0010797007707878947,0.026861242949962616,0.35,0.4,400,True
4,28.330863518517564,0.9310530466791646,0.0014473285991698503,0.021299874410033226,0.35,0.4,400,True
5,24.53643530804781,0.8594996664374903,0.00325403967872262,0.02950769104063511,0.35,0.4,400,True
6,22.63170474677836,0.8244247259292824,0.004464997909963131,0.03619637340307236,0.35,0.4,400,True
7,26.424867143496385,0.8957941972711138,0.002254890976473689,0.01584600657224655,0.35,0.4,400,True
8,22.141359230658516,0.8117225463147246,0.006055634003132582,0.03182593733072281,0.35,0.4,400,True
9,18.444682539061027,0.6818088525422042,0.014107060618698597,0.04621870070695877,0.35,0.4,400,True
