sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,27.0781243086724,0.9115442054899326,0.0019167817663401365,0.02138449065387249,0.35,0.9,5,1e-09,0.0046415888336127,True
1,23.857493562184438,0.8682566475799268,0.004108862020075321,0.0300324447453022,0.35,0.9,5,1e-09,0.0464158883361277,True
2,31.5115500190122,0.9537307390572178,0.0006581780035048723,0.016029514372348785,0.35,0.9,5,1e-09,0.001,True
3,31.63287284500157,0.9241174502092557,0.0006339862593449652,0.021644940599799156,0.35,0.9,5,1e-09,0.01,True
4,28.254908909032935,0.9535759590850649,0.0014728638343513012,0.019127270206809044,0.35,0.9,5,1e-09,0.0046415888336127,True
5,31.231488303090188,0.9533695664537457,0.0006964943022467196,0.02264746092259884,0.35,0.9,5,1e-09,0.0046415888336127,True
6,26.068794847127826,0.9054660988612133,0.0020235420670360327,0.02945362776517868,0.35,0.9,5,1e-09,0.0021544346900318,True
7,39.061570655005355,0.9792990495053854,0.00012287266144994646,0.009872918017208576,0.35,0.9,5,1e-09,0.01,True
8,25.04748748526375,0.8795898048439273,0.00310132117010653,0.02491319179534912,0.35,0.9,5,1e-09,0.0046415888336127,True
9,18.411493490652454,0.68143060153566,0.014215280301868916,0.03998091071844101,0.35,0.9,5,1e-09,0.0215443469003188,True
10,24.619440101601565,0.9289836289420709,0.0034113717265427113,0.04167823866009712,0.35,0.9,5,1e-09,0.01,True
11,32.88776542477875,0.9295863211693164,0.0005135576939210296,0.022909631952643394,0.35,0.9,5,1e-09,0.1,True
12,27.595768205735823,0.9238771470119432,0.0017276554135605693,0.016887199133634567,0.35,0.9,5,1e-09,0.01,True
13,27.600449661572505,0.9059416757294884,0.0017324191285297275,0.026236973702907562,0.35,0.9,5,1e-09,0.0215443469003188,True
14,34.00132846298471,0.9471425212481442,0.0003974724968429655,0.02350299432873726,0.35,0.9,5,1e-09,0.0021544346900318,True
15,31.992611130388482,0.9580187147523597,0.0006310035823844373,0.014771277084946632,0.35,0.9,5,1e-09,0.01,True
16,39.352513131850195,0.9757691119538987,0.00011569631897145882,0.01852894201874733,0.35,0.9,5,1e-09,0.0464158883361277,True
17,32.43684379421576,0.9621414316143414,0.0005699768080376089,0.01987415924668312,0.35,0.9,5,1e-09,0.0464158883361277,True
18,30.16266070188616,0.9364550180341068,0.0009295522468164563,0.024275831878185272,0.35,0.9,5,1e-09,0.01,True
19,30.38393192796527,0.9501444672698576,0.0008848861907608807,0.02031761407852173,0.35,0.9,5,1e-09,0.0046415888336127,True
20,24.675263502463018,0.7885221682203707,0.002915892982855439,0.03873809427022934,0.35,0.9,5,1e-09,0.01,True
21,36.19843847572551,0.9843741555701099,0.0002397089556325227,0.012635366059839725,0.35,0.9,5,1e-09,0.0464158883361277,True
22,28.677712219855593,0.9286885622377489,0.0013301160652190447,0.03574036434292793,0.35,0.9,5,1e-09,0.0021544346900318,True
23,33.15465146289652,0.9277441691687971,0.000482708535855636,0.023016400635242462,0.35,0.9,5,1e-09,0.0464158883361277,True
24,28.840405006130588,0.9243505222740188,0.0013006809167563915,0.02817704528570175,0.35,0.9,5,1e-09,0.001,True
