sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,34.79093262649076,0.9668630523024698,0.0003245576226618141,0.012720080092549324,0.7,0.9,5,9.999999999999999e-06,0.0215443469003188,True
1,30.610642945418757,0.944856407188102,0.0008677738951519132,0.014001918025314808,0.7,0.9,5,9.999999999999999e-06,0.0215443469003188,True
2,30.50512326247446,0.9409805220331693,0.0008298240136355162,0.008634177036583424,0.7,0.9,5,9.999999999999999e-06,0.0001,True
3,34.85622866071442,0.9481260246675081,0.00030181740294210613,0.005979153793305159,0.7,0.9,5,9.999999999999999e-06,0.0021544346900318,True
4,30.19644846940221,0.9424067000763335,0.0009419083944521844,0.009235663339495659,0.7,0.9,5,9.999999999999999e-06,0.0021544346900318,True
5,32.21290881070925,0.9638530904709739,0.0005556170362979174,0.006105000153183937,0.7,0.9,5,9.999999999999999e-06,0.0046415888336127,True
6,27.467224819186832,0.9555183035485885,0.0014664566842839122,0.007964897900819778,0.7,0.9,5,9.999999999999999e-06,0.0021544346900318,True
7,41.337496749795534,0.9836624949186333,7.275496318470687e-05,0.0032438409980386496,0.7,0.9,5,9.999999999999999e-06,0.0021544346900318,True
8,29.67452610630993,0.9331077227812987,0.001068668207153678,0.009321693331003189,0.7,0.9,5,9.999999999999999e-06,0.01,True
9,21.174073561900567,0.8175330918461999,0.007524842396378517,0.0254506878554821,0.7,0.9,5,9.999999999999999e-06,0.0215443469003188,True
