sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,23.108086070374636,0.43498730115985096,0.004781635943800211,0.12532304227352142,0.5,0.4,100
1,27.127433022501187,0.6460008245082601,0.001935207867063582,0.09840947389602661,0.5,0.4,100
2,23.926217772770766,0.3269386677265117,0.0037746489979326725,0.10852973908185959,0.5,0.4,100
3,25.240336662707257,0.4809635345347349,0.002762698335573077,0.11152143031358719,0.5,0.4,100
4,19.2792756483392,0.3429699400497976,0.01163391675800085,0.11100972443819046,0.5,0.4,100
5,23.799726698637485,0.46243698192929505,0.003855615621432662,0.11306393891572952,0.5,0.4,100
6,23.529970266969524,0.417063799114745,0.0036307363770902157,0.11700325459241867,0.5,0.4,100
7,23.32731069029903,0.37559295904217627,0.004601307213306427,0.11382752656936646,0.5,0.4,100
8,26.26645442257857,0.5584958185589805,0.0023423407692462206,0.10376261919736862,0.5,0.4,100
9,24.596846143964633,0.5487738125231905,0.003421528497710824,0.11439426988363266,0.5,0.4,100
