sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,24.46500915061103,0.8424643531629227,0.003498518606647849,0.030428659170866013,0.35,1.4,200,True
1,21.780986999738904,0.8084003622634451,0.0066278427839279175,0.033985912799835205,0.35,1.4,200,True
2,27.570024265212734,0.9000257733984923,0.0016311575891450047,0.023906197398900986,0.35,1.4,200,True
3,28.230176296967006,0.8786624316539389,0.0013878722675144672,0.027676081284880638,0.35,1.4,200,True
4,28.36842780123547,0.9449434220806241,0.0014348638942465186,0.02698364295065403,0.35,1.4,200,True
5,26.146737823215283,0.8857037122565149,0.0022459113970398903,0.02942650206387043,0.35,1.4,200,True
6,23.059494245566164,0.833805109945369,0.004046153277158737,0.04106776788830757,0.35,1.4,200,True
7,32.87026677658345,0.9537381588090192,0.0005111938808113337,0.01816721074283123,0.35,1.4,200,True
8,23.60889827131066,0.8325366397290727,0.004319223575294018,0.02944762073457241,0.35,1.4,200,True
9,18.22662466315019,0.6390919835916924,0.014833454042673111,0.0521690808236599,0.35,1.4,200,True
