sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,40.59368307230483,0.9733769406628928,8.531330240657553e-05,0.023219211027026176,0.05,0.2,500
1,42.0614267219337,0.9825105678647664,6.213384767761454e-05,0.014041748829185963,0.05,0.2,500
2,40.1682220437231,0.9838739537756017,8.967598841991276e-05,0.015354610048234463,0.05,0.2,500
3,43.76143750824917,0.9852227510344256,3.883500539814122e-05,0.015933511778712273,0.05,0.2,500
4,40.427170674460264,0.9837660396277474,8.931747288443148e-05,0.016699668020009995,0.05,0.2,500
5,43.47820398718155,0.9781940988465851,4.151891334913671e-05,0.018907923251390457,0.05,0.2,500
6,43.28741394107048,0.9742523083315299,3.83928490919061e-05,0.018279841169714928,0.05,0.2,500
7,43.30516101524588,0.9703150105550193,4.624834400601685e-05,0.017928695306181908,0.05,0.2,500
8,43.37118209886842,0.9800496256080821,4.5622313336934894e-05,0.016439644619822502,0.05,0.2,500
9,42.451182218563055,0.9845999244012331,5.6077231420204043e-05,0.023167341947555542,0.05,0.2,500
