sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,15.954561399870606,0.4927299166921434,0.024827267974615097,0.06304396688938141,0.7,1.0,500,False
1,18.632276642464902,0.6880672900390622,0.013684951700270176,0.059631362557411194,0.7,1.0,500,False
2,25.724292664555172,0.741774276941295,0.002494991756975651,0.03972915560007095,0.7,1.0,500,False
3,27.575194690714433,0.8450920959146235,0.0016137922648340464,0.05236952751874924,0.7,1.0,500,False
4,19.862820432763247,0.6284962419233934,0.010171182453632355,0.07536046206951141,0.7,1.0,500,False
5,19.89886625020054,0.6423694664433465,0.009466289542615414,0.052352264523506165,0.7,1.0,500,False
6,19.53395016285284,0.6348078062153727,0.009111642837524414,0.06401673704385757,0.7,1.0,500,False
7,25.10502226510244,0.7575104670960483,0.003055695677176118,0.044357333332300186,0.7,1.0,500,False
8,18.527089067265273,0.5963714016184019,0.013918312266469002,0.05903232842683792,0.7,1.0,500,False
9,19.241687999356664,0.7129440588154086,0.011741835623979568,0.07502520084381104,0.7,1.0,500,False
