sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,30.920632051301897,0.9398656004368952,0.000791264814324677,0.018918804824352264,0.5,1.4,400
1,31.358178377790114,0.9342638482603988,0.0007305551553145051,0.02089804783463478,0.5,1.4,400
2,32.16658479460905,0.9173509753486997,0.0005660305614583194,0.018054014071822166,0.5,1.4,400
3,33.281217447724394,0.9676892694597151,0.00043375592213124037,0.016121091321110725,0.5,1.4,400
4,25.391991865834967,0.9018951530180972,0.0028474382124841213,0.021391674876213074,0.5,1.4,400
5,36.38039177794135,0.9843913081137634,0.00021282723173499107,0.01513342559337616,0.5,1.4,400
6,32.98111679233225,0.9656395852504254,0.00041198369581252337,0.01775580458343029,0.5,1.4,400
7,35.81734668984927,0.9238063801691259,0.0002593448443803936,0.014278377406299114,0.5,1.4,400
8,30.29377639125063,0.9413873468159522,0.0009266545530408621,0.01695726253092289,0.5,1.4,400
9,31.115615512246308,0.9264201318116626,0.0007626815931871533,0.025778453797101974,0.5,1.4,400
