sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,20.84209462124287,0.8133000392687,0.00805704202502966,0.02091311849653721,0.35,0.2,300,True
1,22.0419586388083,0.8231333020396465,0.0062412996776402,0.03516988083720207,0.35,0.2,300,True
2,27.148741004664853,0.9056459703083883,0.0017973153153434396,0.012705777771770954,0.35,0.2,300,True
3,28.644328908952282,0.8867276815816609,0.0012616364983841777,0.02744227461516857,0.35,0.2,300,True
4,25.740944051508897,0.9296293116344756,0.0026275990530848503,0.02231794409453869,0.35,0.2,300,True
5,22.762539755433625,0.838602357416717,0.004895673133432865,0.029402218759059906,0.35,0.2,300,True
6,22.086946216191162,0.8172174985824495,0.005061707925051451,0.03515280783176422,0.35,0.2,300,True
7,24.595434941125873,0.8988301366648346,0.0034361237194389105,0.014610197395086288,0.35,0.2,300,True
8,21.87286382761387,0.8143638652346652,0.006441827863454819,0.03412514552474022,0.35,0.2,300,True
9,18.53099374391255,0.6929363460941129,0.013829466886818409,0.0466357097029686,0.35,0.2,300,True
