sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,35.94413143767974,0.9759374650154874,0.00024886964820325375,0.009626604616641998,0.05,0.8,300
1,44.90895537532864,0.9952422519924717,3.225338878110051e-05,0.006433294154703617,0.05,0.8,300
2,37.736970572878846,0.9836141026825851,0.00015696443733759224,0.007265415973961353,0.05,0.8,300
3,48.345637828326595,0.9964419199986109,1.3514605598174967e-05,0.005318821407854557,0.05,0.8,300
4,27.277846757272286,0.923435915793966,0.001844458281993866,0.011973507702350616,0.05,0.8,300
5,40.18069916219804,0.9850435795875648,8.871487807482481e-05,0.0061185299418866634,0.05,0.8,300
6,44.00433041358714,0.9955438538786059,3.2550575269851834e-05,0.007702258415520191,0.05,0.8,300
7,39.971286767153074,0.975360564110941,9.965145000023767e-05,0.005228698253631592,0.05,0.8,300
8,39.15520302009271,0.9848853723060482,0.00012044123286614195,0.008166235871613026,0.05,0.8,300
9,40.47324610337449,0.9900424454295844,8.842603710945696e-05,0.010872884653508663,0.05,0.8,300
