sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,35.686587642772125,0.9728538807177814,0.00026407442055642605,0.013098843395709991,0.35,0.9,25,9.999999999999999e-06,0.0046415888336127,True
1,31.34173923241939,0.9503791268042243,0.0007333257817663252,0.016182171180844307,0.35,0.9,25,9.999999999999999e-06,0.0464158883361277,True
2,34.823994348653656,0.9696467930164623,0.00030697209876962006,0.010129275731742382,0.35,0.9,25,9.999999999999999e-06,0.001,True
3,36.009760633999065,0.9509897569023357,0.00023141477140598,0.005118722096085548,0.35,0.9,25,9.999999999999999e-06,0.01,True
4,32.470464594286625,0.9555593696110511,0.0005579650751315057,0.00979528483003378,0.35,0.9,25,9.999999999999999e-06,0.0046415888336127,True
5,35.455167928266945,0.9603923898040325,0.0002633598633110523,0.005220287945121527,0.35,0.9,25,9.999999999999999e-06,0.0046415888336127,True
6,30.56167756987535,0.9639207134859481,0.0007191573968157172,0.007634821347892284,0.35,0.9,25,9.999999999999999e-06,0.0021544346900318,True
7,42.49650706973243,0.9837738800528618,5.571364818024449e-05,0.003649404039606452,0.35,0.9,25,9.999999999999999e-06,0.01,True
8,30.687972440244714,0.9345292520658397,0.0008462491678074002,0.010016748681664467,0.35,0.9,25,9.999999999999999e-06,0.0046415888336127,True
9,21.128472823281687,0.8179853084018758,0.007604270242154598,0.02535887435078621,0.35,0.9,25,9.999999999999999e-06,0.0215443469003188,True
10,32.676386936053355,0.9845682850993701,0.0005336228059604764,0.016500355675816536,0.35,0.9,25,9.999999999999999e-06,0.01,True
11,35.24025460449236,0.9524188125573322,0.00029877229826524854,0.009371913969516754,0.35,0.9,25,9.999999999999999e-06,0.1,True
12,29.74793544268769,0.9666490484302012,0.001052544335834682,0.01295279897749424,0.35,0.9,25,9.999999999999999e-06,0.01,True
13,25.812779405770133,0.9070941212138217,0.002614688826724887,0.01882402040064335,0.35,0.9,25,9.999999999999999e-06,0.0215443469003188,True
14,34.94056475224479,0.9621139599319828,0.0003201720828656107,0.013070403598248959,0.35,0.9,25,9.999999999999999e-06,0.0021544346900318,True
15,41.889571919155415,0.973779088449429,6.461535667767748e-05,0.006187121849507093,0.35,0.9,25,9.999999999999999e-06,0.01,True
16,39.34579159612611,0.9761250773204493,0.00011587550397962332,0.007562183775007725,0.35,0.9,25,9.999999999999999e-06,0.0464158883361277,True
17,40.40497838918305,0.978403525994043,9.100048191612586e-05,0.008891075849533081,0.35,0.9,25,9.999999999999999e-06,0.0464158883361277,True
18,35.807623594089165,0.9588375313916812,0.00025338304112665355,0.007035098038613796,0.35,0.9,25,9.999999999999999e-06,0.01,True
19,31.574107903062792,0.9632981611632956,0.0006727749132551253,0.008991309441626072,0.35,0.9,25,9.999999999999999e-06,0.0046415888336127,True
20,32.272896669877746,0.9212439087122464,0.0005070003680884838,0.018720008432865143,0.35,0.9,25,9.999999999999999e-06,0.01,True
21,42.593874883240886,0.9894481995618749,5.4971882491372526e-05,0.006199916824698448,0.35,0.9,25,9.999999999999999e-06,0.0464158883361277,True
22,32.9108976191005,0.9754982716773932,0.0005018466035835445,0.014473829418420792,0.35,0.9,25,9.999999999999999e-06,0.0021544346900318,True
23,34.83706693830577,0.9405607957050773,0.00032767505035735667,0.013235379010438919,0.35,0.9,25,9.999999999999999e-06,0.0464158883361277,True
24,33.67474477790803,0.9374923713820514,0.00042730383574962616,0.014842979609966278,0.35,0.9,25,9.999999999999999e-06,0.001,True
