sample_idx,psnr,ssim,mse,post_std_mean,alpha,sigma_used
0,40.928273811254606,0.9953840656515491,11.117411613464355,3.652087926864624,424.6606750488281,0.054070728072253806
1,33.45530788564381,0.9591853438700685,407.4602355957031,9.016910552978516,860.4666137695312,0.06986919491824482
2,34.74164546768266,0.9870632986150782,167.75161743164062,4.623610496520996,486.9085998535156,0.06563881207050747
