sample_idx,psnr,ssim,mse,post_std_mean,alpha,sigma_used
0,33.62687709374809,0.9551474140751319,0.00042432377813383937,0.018978463485836983,1.0,0.25
1,39.06606627715744,0.9802648931495669,0.000123840945889242,0.016718821600079536,1.0,0.25
2,33.61416808535736,0.9401736635757059,0.00040558469481766224,0.017284661531448364,1.0,0.25
