sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,16.06720976118029,0.5109098663902463,0.02419157326221466,0.05733945220708847,0.35,0.8,100,False
1,18.319529412505375,0.6812385666559924,0.014706793241202831,0.05848187953233719,0.35,0.8,100,False
2,25.748520871604484,0.7594449911685552,0.0024811113253235817,0.03201662003993988,0.35,0.8,100,False
3,27.843402269174973,0.8580681774913025,0.001517144264653325,0.04902666062116623,0.35,0.8,100,False
4,19.468341282936827,0.6352529258705164,0.01113831251859665,0.06910766661167145,0.35,0.8,100,False
5,19.801864869815127,0.6618908380459315,0.00968010164797306,0.04813843593001366,0.35,0.8,100,False
6,20.161753473863495,0.650375659700624,0.007885267026722431,0.05696530640125275,0.35,0.8,100,False
7,25.662034900214174,0.7674148077245175,0.002687873551622033,0.03978270664811134,0.35,0.8,100,False
8,18.749366359791956,0.6235739925947262,0.013223879039287567,0.05570157617330551,0.35,0.8,100,False
9,19.35050157944559,0.7567869791767288,0.01145129557698965,0.062365636229515076,0.35,0.8,100,False
