sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,25.636777760871425,0.8868771530420198,0.00267120567150414,0.017454542219638824,0.7,0.9,200,0.01,0.0046415888336127,True
1,22.45800696488789,0.823411862185692,0.005671137943863869,0.0158383846282959,0.7,0.9,200,0.01,0.0215443469003188,True
2,-7.623985161233808,0.5259918919103704,5.393825531005859,1.340091586112976,0.7,0.9,200,0.01,0.0004641588833612,True
3,28.667094133738562,0.9110543654314449,0.0012550404062494636,0.008761778473854065,0.7,0.9,200,0.01,0.0215443469003188,True
4,27.998159614387905,0.9210379987213111,0.001562562887556851,0.012822162359952927,0.7,0.9,200,0.01,0.0021544346900318,True
5,25.948579719370915,0.8964383543035428,0.002350760856643319,0.00768863083794713,0.7,0.9,200,0.01,0.01,True
6,28.509768626966043,0.9134115312090845,0.0011534927180036902,0.010237391106784344,0.7,0.9,200,0.01,0.001,True
7,33.546480580466245,0.9469120764664698,0.00043748607276938856,0.005987208802253008,0.7,0.9,200,0.01,0.01,True
8,28.457814859850945,0.9211500650358274,0.0014142103027552366,0.011776337400078773,0.7,0.9,200,0.01,0.001,True
9,19.199634048105935,0.7681171223756406,0.011856087483465672,0.019375495612621307,0.7,0.9,200,0.01,0.01,True
10,30.724211260330954,0.9767920622915429,0.0008364729001186788,0.016948152333498,0.7,0.9,200,0.01,0.0021544346900318,True
11,34.659757623576425,0.9554964829278558,0.00034149945713579655,0.008611400611698627,0.7,0.9,200,0.01,0.0464158883361277,True
12,24.064085342789543,0.9441632317999998,0.003896057605743408,0.012656289152801037,0.7,0.9,200,0.01,0.0046415888336127,True
13,23.989145004863506,0.8798876399556317,0.003979086875915527,0.013292633928358555,0.7,0.9,200,0.01,0.01,True
14,-23.420943110509977,0.3389653660217741,219.55039978027344,6.234062671661377,0.7,0.9,200,0.01,0.0004641588833612,True
15,39.69940815495154,0.9685494430878338,0.0001069922000169754,0.009568792767822742,0.7,0.9,200,0.01,0.01,True
16,38.037240337144745,0.976441467417283,0.00015661984798498452,0.00607659574598074,0.7,0.9,200,0.01,0.0215443469003188,True
17,37.493161450128156,0.9743341876903185,0.0001779202721081674,0.007746721152216196,0.7,0.9,200,0.01,0.0215443469003188,True
18,27.996541579886134,0.8914912042567954,0.0015306846471503377,0.007128143683075905,0.7,0.9,200,0.01,0.01,True
19,28.748858121260685,0.9623593321556401,0.0012894211104139686,0.01572970487177372,0.7,0.9,200,0.01,0.0046415888336127,True
20,28.697018902988873,0.8842636081819282,0.0011550374329090118,0.008222977630794048,0.7,0.9,200,0.01,0.01,True
21,35.65641539173398,0.9825378231342855,0.0002715729642659426,0.005386875942349434,0.7,0.9,200,0.01,0.0215443469003188,True
22,26.75884882602344,0.9226256244046032,0.002069073263555765,0.025189168751239777,0.7,0.9,200,0.01,0.0004641588833612,True
23,35.00290076614632,0.943089276590645,0.0003153987927362323,0.009700432419776917,0.7,0.9,200,0.01,0.0215443469003188,True
24,-191.79484923366726,0.43271792002629694,1.5055534653811196e+19,13251030016.0,0.7,0.9,200,0.01,0.0002154434690031,True
