sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,16.40924306306655,0.534167272177185,0.02235943265259266,0.051809895783662796,0.07,1.4,50,False
1,18.166189281305385,0.6800512839997138,0.01523533370345831,0.05427958443760872,0.07,1.4,50,False
2,26.22548197335327,0.7948467642240452,0.0022230546455830336,0.032818712294101715,0.07,1.4,50,False
3,28.511230943076423,0.8707011468792973,0.0013009003596380353,0.04855797067284584,0.07,1.4,50,False
4,20.07289888766293,0.671587234167853,0.009690889157354832,0.07035618275403976,0.07,1.4,50,False
5,20.15247721429307,0.6894648235786338,0.008929326198995113,0.049962542951107025,0.07,1.4,50,False
6,19.706734753823408,0.6174294730458337,0.008756252005696297,0.060043398290872574,0.07,1.4,50,False
7,26.143464999250785,0.787364066928775,0.002405834849923849,0.042570389807224274,0.07,1.4,50,False
8,18.688048828795832,0.6374864698624898,0.013411910273134708,0.05436074733734131,0.07,1.4,50,False
9,19.39932504731378,0.751149219419097,0.01132328063249588,0.06390668451786041,0.07,1.4,50,False
