sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,30.757127432505627,0.9459252460284007,0.0008216225542128086,0.018806256353855133,0.35,0.9,5,1e-08,0.0215443469003188,True
1,27.56508166040068,0.9102400841923782,0.0017496965592727065,0.028784966096282005,0.35,0.9,5,1e-08,0.0215443469003188,True
2,33.14433908578827,0.9632941943557762,0.0004519229696597904,0.01478307880461216,0.35,0.9,5,1e-08,0.0001,True
3,32.82324946553241,0.9341654622210315,0.0004819946188945323,0.01500790286809206,0.35,0.9,5,1e-08,0.0046415888336127,True
4,28.41125638389024,0.9538836708009797,0.0014207834610715508,0.01702149026095867,0.35,0.9,5,1e-08,0.0021544346900318,True
5,37.211949544723396,0.9736563104471063,0.00017574032244738191,0.010275604203343391,0.35,0.9,5,1e-08,0.01,True
6,30.8431085717173,0.9491538162909302,0.0006740326061844826,0.020371954888105392,0.35,0.9,5,1e-08,0.0021544346900318,True
7,41.102012391929605,0.9826011870852196,7.680881390115246e-05,0.006444594357162714,0.35,0.9,5,1e-08,0.0021544346900318,True
8,28.468210597207563,0.9114022129037493,0.001410829252563417,0.021161435171961784,0.35,0.9,5,1e-08,0.0215443469003188,True
9,18.722344220291674,0.6936329190208007,0.013233368285000324,0.0388944111764431,0.35,0.9,5,1e-08,0.0215443469003188,True
