sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,25.08160513972678,0.8643144582466468,0.00303546036593616,0.026950066909193993,0.35,1.4,50,True
1,21.927551360254135,0.8173896098017369,0.0064079007133841515,0.03234151750802994,0.35,1.4,50,True
2,28.342836500767042,0.9137938597385044,0.0013652577763423324,0.0219881609082222,0.35,1.4,50,True
3,28.681821595163242,0.8881215924299333,0.0012507917126640677,0.026767244562506676,0.35,1.4,50,True
4,28.692164072871712,0.9480581257965174,0.0013317940756678581,0.024838034063577652,0.35,1.4,50,True
5,26.447401339166294,0.8969791891916883,0.0020956862717866898,0.02842208556830883,0.35,1.4,50,True
6,23.388886008766132,0.844513906967379,0.003750620409846306,0.03944713622331619,0.35,1.4,50,True
7,34.0536844462996,0.9627788319368726,0.00038926370325498283,0.01614193245768547,0.35,1.4,50,True
8,23.524004900920886,0.8383768081957268,0.004404483828693628,0.028042037039995193,0.35,1.4,50,True
9,18.37172838912266,0.6592137147383539,0.014346037060022354,0.04977048560976982,0.35,1.4,50,True
