sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,lambda_rd,anis_param,clip
0,33.6948059935501,0.9687622493542385,0.00041773845441639423,0.009784223511815071,0.35,0.9,5,9.999999999999999e-06,0.0046415888336127,True
1,33.604867735963786,0.9621273044985023,0.00043549598194658756,0.011610401794314384,0.35,0.9,5,9.999999999999999e-06,0.0464158883361277,True
2,32.94177537020389,0.9572064745075562,0.00047350089880637825,0.0073812794871628284,0.35,0.9,5,9.999999999999999e-06,0.001,True
3,37.14288033599739,0.9592864074243542,0.00017827034753281623,0.00373594812117517,0.35,0.9,5,9.999999999999999e-06,0.01,True
4,33.39019441575407,0.9643541990987903,0.0004514753818511963,0.0066249375231564045,0.35,0.9,5,9.999999999999999e-06,0.0046415888336127,True
5,34.43615893208813,0.9700989849381033,0.00033300480572506785,0.0038067414425313473,0.35,0.9,5,9.999999999999999e-06,0.0046415888336127,True
6,28.962516669798624,0.9677519994808055,0.0010392980184406042,0.006251130253076553,0.35,0.9,5,9.999999999999999e-06,0.0021544346900318,True
7,44.485757754728795,0.9862293893830818,3.5240049328422174e-05,0.00252560549415648,0.35,0.9,5,9.999999999999999e-06,0.01,True
8,32.07342260663522,0.9475150118679023,0.0006151106208562851,0.007473213132470846,0.35,0.9,5,9.999999999999999e-06,0.0046415888336127,True
9,20.451644390956165,0.8138836123675878,0.008886696770787239,0.013082324527204037,0.35,0.9,5,9.999999999999999e-06,0.0215443469003188,True
10,31.695678322477264,0.9867804028301416,0.0006688138237223029,0.012702287174761295,0.35,0.9,5,9.999999999999999e-06,0.01,True
11,35.68625850594567,0.956074190613409,0.00026961241383105516,0.007342361845076084,0.35,0.9,5,9.999999999999999e-06,0.1,True
12,30.374463351002106,0.9725054749763418,0.0009111452382057905,0.009016911499202251,0.35,0.9,5,9.999999999999999e-06,0.01,True
13,25.39590252131338,0.9189790134982305,0.002878112019971013,0.013391685672104359,0.35,0.9,5,9.999999999999999e-06,0.0215443469003188,True
14,35.704580970943624,0.9717018313944278,0.0002685232029762119,0.010377798229455948,0.35,0.9,5,9.999999999999999e-06,0.0021544346900318,True
15,42.180697601314634,0.9792695482202851,6.042590393917635e-05,0.0045116981491446495,0.35,0.9,5,9.999999999999999e-06,0.01,True
16,41.46671290347128,0.9826105244080964,7.110489968908951e-05,0.005411768797785044,0.35,0.9,5,9.999999999999999e-06,0.0464158883361277,True
17,41.04817464306103,0.9826001540610665,7.84736912464723e-05,0.005766997113823891,0.35,0.9,5,9.999999999999999e-06,0.0464158883361277,True
18,37.39613067518721,0.9680522028952683,0.0001757627323968336,0.004618244711309671,0.35,0.9,5,9.999999999999999e-06,0.01,True
19,31.651282354891777,0.9667015557164871,0.0006609252886846662,0.006638815626502037,0.35,0.9,5,9.999999999999999e-06,0.0046415888336127,True
20,38.06718658132289,0.9618789882805694,0.00013353013491723686,0.009981213137507439,0.35,0.9,5,9.999999999999999e-06,0.01,True
21,44.91774291162986,0.99269781164033,3.219243080820888e-05,0.004280081484466791,0.35,0.9,5,9.999999999999999e-06,0.0464158883361277,True
22,32.72169469521681,0.9801898060445323,0.0005241930484771729,0.01158568449318409,0.35,0.9,5,9.999999999999999e-06,0.0021544346900318,True
23,36.33263234659951,0.9527585368961003,0.00023221317678689957,0.00990925170481205,0.35,0.9,5,9.999999999999999e-06,0.0464158883361277,True
24,34.41077864759085,0.9504070560245076,0.0003606894169934094,0.012458926998078823,0.35,0.9,5,9.999999999999999e-06,0.001,True
