sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,16.428121966292334,0.535809817474351,0.022262446582317352,0.05164967477321625,0.05,1.4,50,False
1,18.178965360880404,0.6818955071389764,0.015190579928457737,0.054081764072179794,0.05,1.4,50,False
2,26.250655508532596,0.796513696066409,0.002210206352174282,0.03270568326115608,0.05,1.4,50,False
3,28.579190942760405,0.8722880443444445,0.0012807018356397748,0.0483991838991642,0.05,1.4,50,False
4,20.082611116858327,0.6724206257533842,0.00966924149543047,0.0701700821518898,0.05,1.4,50,False
5,20.178124717952688,0.6916471952581476,0.008876748383045197,0.0498548187315464,0.05,1.4,50,False
6,19.69570327797349,0.6167021598038276,0.008778521791100502,0.05993977189064026,0.05,1.4,50,False
7,26.14488508228439,0.7881140061764679,0.0024050483480095863,0.04259294271469116,0.05,1.4,50,False
8,18.67708360338921,0.6384513725685828,0.013445815071463585,0.05427747964859009,0.05,1.4,50,False
9,19.400867546692776,0.7530657544215974,0.011319260112941265,0.06369579583406448,0.05,1.4,50,False
