sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,41.716744720775694,0.9815666285892266,6.587347888853401e-05,0.02030591480433941,0.05,0.4,50
1,41.168874166273454,0.9800537737130627,7.631035259691998e-05,0.014930188655853271,0.05,0.4,50
2,41.69887258606778,0.9872432806297475,6.303926056716591e-05,0.013645795173943043,0.05,0.4,50
3,44.24066940481303,0.9874783619484788,3.477764767012559e-05,0.014866217039525509,0.05,0.4,50
4,41.06546708908388,0.9880453841482031,7.710931095061824e-05,0.01354821864515543,0.05,0.4,50
5,44.977938451269715,0.9871724681896076,2.9394937882898375e-05,0.015520207583904266,0.05,0.4,50
6,43.210076797517786,0.983194066013591,3.908264989149757e-05,0.016393452882766724,0.05,0.4,50
7,42.245634736437275,0.9765555084489816,5.9026740927947685e-05,0.016929680481553078,0.05,0.4,50
8,43.882970582499745,0.9880861174641994,4.0550708945374936e-05,0.014627991244196892,0.05,0.4,50
9,42.36234404541632,0.9879221825315487,5.723614231101237e-05,0.018548984080553055,0.05,0.4,50
