sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,30.852172366440108,0.933400514060814,0.0008038366795517504,0.019439494237303734,0.25,0.8,50
1,38.38050985854811,0.9843103218404624,0.0001450173294870183,0.015774020925164223,0.25,0.8,50
2,31.986779702723773,0.9075791185877456,0.0005899569950997829,0.014749700203537941,0.25,0.8,50
3,41.78522980259611,0.9820746445741939,6.121306796558201e-05,0.014035957865417004,0.25,0.8,50
4,22.767651772932233,0.8166575993823803,0.005210607312619686,0.02164342813193798,0.25,0.8,50
5,34.43876666790095,0.9595058329626379,0.000332804920617491,0.015483723022043705,0.25,0.8,50
6,36.516889036343244,0.9831715368418747,0.00018251678557135165,0.016090815886855125,0.25,0.8,50
7,32.810588623767835,0.9046429083879626,0.0005182668683119118,0.014104487374424934,0.25,0.8,50
8,39.04859063601058,0.9837488771499864,0.00012343446724116802,0.01661255955696106,0.25,0.8,50
9,36.41815705669893,0.9804805779696987,0.000224951611016877,0.020454663783311844,0.25,0.8,50
