sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,15.341260420721866,0.3748939821354764,0.028592953458428383,0.09125993400812149,0.35,0.2,100,False
1,17.380866434256788,0.5075776902855431,0.018255101516842842,0.11339545249938965,0.35,0.2,100,False
2,23.756185483143888,0.4982408932222913,0.003925362601876259,0.06863293796777725,0.35,0.2,100,False
3,24.592749401614423,0.663166871726942,0.003206950146704912,0.08596362173557281,0.35,0.2,100,False
4,17.99904083689232,0.4291164479809961,0.015622458420693874,0.09955769777297974,0.35,0.2,100,False
5,19.13328966635893,0.49521334880338663,0.01129113044589758,0.08299553394317627,0.35,0.2,100,False
6,19.867194382346582,0.518850596028323,0.008438636548817158,0.0836615264415741,0.35,0.2,100,False
7,22.91554288378051,0.5277457013549629,0.0050589218735694885,0.08608343452215195,0.35,0.2,100,False
8,18.759788750996798,0.5344300057396442,0.01319218147546053,0.08950356394052505,0.35,0.2,100,False
9,18.838970102268913,0.5487808035758696,0.012882726266980171,0.1006750538945198,0.35,0.2,100,False
