sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,25.10813042251121,0.8688418191901006,0.0030169771052896976,0.026018762961030006,0.35,1.0,100,True
1,22.010435308818117,0.8200929736954851,0.006286767311394215,0.031512632966041565,0.35,1.0,100,True
2,28.772237014827947,0.9189250942186157,0.0012367292074486613,0.019592424854636192,0.35,1.0,100,True
3,29.460588796031537,0.8959482061019277,0.0010454619769006968,0.026424191892147064,0.35,1.0,100,True
4,28.887945566431995,0.945236884526547,0.0012730895541608334,0.023597437888383865,0.35,1.0,100,True
5,26.539379976832013,0.897246909483063,0.0020517685916274786,0.027766617015004158,0.35,1.0,100,True
6,23.20739764596855,0.8404918574364109,0.003910677041858435,0.0378212071955204,0.35,1.0,100,True
7,35.0273170405338,0.965204995575335,0.0003110860998276621,0.015795791521668434,0.35,1.0,100,True
8,23.37867047011428,0.8395186664572156,0.004554371349513531,0.027062123641371727,0.35,1.0,100,True
9,18.625121790607647,0.6811025583750994,0.013532953336834908,0.04651730880141258,0.35,1.0,100,True
