sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,15.970943511297067,0.49896577607586023,0.02473379299044609,0.061970680952072144,0.5,1.4,300,False
1,18.474134232824934,0.6802554349065247,0.014192452654242516,0.059065081179142,0.5,1.4,300,False
2,25.542046491534364,0.7579248598021755,0.0026019185315817595,0.03925153240561485,0.5,1.4,300,False
3,27.822648475240953,0.8481692949572855,0.0015244117239490151,0.05199182778596878,0.5,1.4,300,False
4,19.964107542783925,0.6419100184602686,0.009936712682247162,0.07591015100479126,0.5,1.4,300,False
5,20.015609371601148,0.6571265713511644,0.009215215221047401,0.05342303216457367,0.5,1.4,300,False
6,19.531948512539305,0.6327740306656436,0.009115844033658504,0.06396708637475967,0.5,1.4,300,False
7,25.6028761938129,0.7686554598910359,0.0027247376274317503,0.04525159299373627,0.5,1.4,300,False
8,18.657693920999744,0.6103857919786642,0.013505980372428894,0.05821621045470238,0.5,1.4,300,False
9,19.266857436437476,0.6997154541967696,0.011673981323838234,0.0739082396030426,0.5,1.4,300,False
