sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,25.03752663514453,0.5410652535139046,0.003066425444558263,0.09826521575450897,1.0,0.4,200
1,28.38302119318041,0.7034295045004695,0.0014493349008262157,0.08720190823078156,1.0,0.4,200
2,24.825115344077776,0.3978696682917385,0.003068928373977542,0.09378963708877563,1.0,0.4,200
3,27.700566492585917,0.5966813033989701,0.001567871542647481,0.08935068547725677,1.0,0.4,200
4,19.500799941487656,0.3901314653649756,0.011055376380681992,0.10344402492046356,1.0,0.4,200
5,24.30217324597239,0.49429636164551544,0.0034343856386840343,0.10809603333473206,1.0,0.4,200
6,25.85474381166599,0.5457651105399894,0.002125775208696723,0.09348368644714355,1.0,0.4,200
7,25.039008818520664,0.4673977968151084,0.0031024974305182695,0.09340224415063858,1.0,0.4,200
8,27.61692452237735,0.6143557430298805,0.0017163387965410948,0.0962323546409607,1.0,0.4,200
9,26.34903768516999,0.6165011696780813,0.0022856041323393583,0.10089956223964691,1.0,0.4,200
