sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,24.256473768137894,0.8470077720340258,0.003670605132356286,0.027747130021452904,0.7,0.8,100,True
1,22.607124571033953,0.8375576910410476,0.005479720421135426,0.0337962806224823,0.7,0.8,100,True
2,28.316750997939767,0.9120960653506285,0.0013734829844906926,0.0199937354773283,0.7,0.8,100,True
3,29.24371503686981,0.8898112154148867,0.00109899474773556,0.027863668277859688,0.7,0.8,100,True
4,28.75728730154706,0.9346711185248521,0.001311972620896995,0.023853423073887825,0.7,0.8,100,True
5,25.716979690605108,0.876965429713148,0.0024795245844870806,0.028180262073874474,0.7,0.8,100,True
6,23.28804031838989,0.8355150220729939,0.0038387312088161707,0.03793216124176979,0.7,0.8,100,True
7,33.88983789666269,0.9501912968446595,0.0004042299697175622,0.016485612839460373,0.7,0.8,100,True
8,23.27543284841381,0.8404392071267238,0.004663932137191296,0.027944762259721756,0.7,0.8,100,True
9,18.568775615362053,0.676258074559188,0.013709677383303642,0.047515254467725754,0.7,0.8,100,True
