sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,24.255485543632346,0.8519926707040373,0.00367144076153636,0.025463128462433815,0.7,0.6,100,True
1,22.695646711978355,0.8439336155556378,0.005369158927351236,0.034030038863420486,0.7,0.6,100,True
2,28.455521366257663,0.9122337131187708,0.0013302896404638886,0.01896417886018753,0.7,0.6,100,True
3,29.417717092793602,0.8905406240739074,0.0010558334179222584,0.028074055910110474,0.7,0.6,100,True
4,28.8010488497164,0.9317178537740427,0.0012988189700990915,0.022135045379400253,0.7,0.6,100,True
5,25.394180636474285,0.8752392891220656,0.002670842921361327,0.02771802991628647,0.7,0.6,100,True
6,23.47102381689245,0.8426175438512431,0.003680352121591568,0.03616020828485489,0.7,0.6,100,True
7,32.87501138404853,0.9391661901930415,0.0005106356693431735,0.01511755958199501,0.7,0.6,100,True
8,22.900888408914266,0.8340943921962897,0.0050840131007134914,0.02849482372403145,0.7,0.6,100,True
9,18.528277805256604,0.6802462399692728,0.013838117010891438,0.04576709493994713,0.7,0.6,100,True
