sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,27.665588176469104,0.8866251269836426,0.0016742730513215065,0.025811364874243736,0.5,0.8,400
1,32.3965722016626,0.9379276212523965,0.0005751931457780302,0.019614342600107193,0.5,0.8,400
2,29.041524869960963,0.9473817382273105,0.0011623738100752234,0.020114390179514885,0.5,0.8,400
3,33.45022340598838,0.9716896911462148,0.00041720049921423197,0.018409917131066322,0.5,0.8,400
4,31.066332584135708,0.9737121840656358,0.0007709393976256251,0.016654200851917267,0.5,0.8,400
5,30.91584772922802,0.9564817458721814,0.0007489996496587992,0.01633366197347641,0.5,0.8,400
6,31.96952326674191,0.971800828020024,0.0005200431332923472,0.01784341409802437,0.5,0.8,400
7,32.200764302300435,0.9520736942903915,0.0005963975563645363,0.009453042410314083,0.5,0.8,400
8,30.901347275573023,0.9410621443941423,0.0008056766237132251,0.018408630043268204,0.5,0.8,400
9,30.47739335094542,0.933558455227237,0.0008834164473228157,0.022902511060237885,0.5,0.8,400
