sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,16.354693688543236,0.5286876013614937,0.022642048075795174,0.05713190883398056,0.05,0.8,200,False
1,18.528528388351035,0.6988709857326935,0.0140158049762249,0.05738594010472298,0.05,0.8,200,False
2,26.196795795115566,0.7771961504268409,0.002237787004560232,0.03144506737589836,0.05,0.8,200,False
3,28.410262617823335,0.869590770817478,0.0013314991956576705,0.047848496586084366,0.05,0.8,200,False
4,19.86947471187498,0.654298628580662,0.010155610740184784,0.06836222112178802,0.05,0.8,200,False
5,20.137800566007353,0.6880269395477033,0.008959552273154259,0.04828369617462158,0.05,0.8,200,False
6,19.679686586758223,0.625235662973379,0.008810956962406635,0.05598112940788269,0.05,0.8,200,False
7,25.786092878306928,0.7759975558007473,0.002612179610878229,0.04018969461321831,0.05,0.8,200,False
8,18.773868655628494,0.636773406798611,0.013149482198059559,0.055982209742069244,0.05,0.8,200,False
9,19.378094822913326,0.7688221533329133,0.011378769762814045,0.06102347373962402,0.05,0.8,200,False
