sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,41.772800660999785,0.9939695410930213,6.502869655378163e-05,0.008986473083496094,0.05,1.0,500
1,41.09495965926015,0.9841282000636414,7.76202286942862e-05,0.007488543167710304,0.05,1.0,500
2,38.6081626744441,0.9949713692730302,0.00012843460717704147,0.00641716318204999,0.05,1.0,500
3,44.625966107082355,0.9951049702393874,3.182515501976013e-05,0.004927314352244139,0.05,1.0,500
4,39.62818074728561,0.9939150039502588,0.00010735824616858736,0.0051370286382734776,0.05,1.0,500
5,45.075607033537196,0.9948018054228941,2.8741251298924908e-05,0.0046553597785532475,0.05,1.0,500
6,44.61274813145444,0.9962239432599399,2.8295471565797925e-05,0.005432048812508583,0.05,1.0,500
7,41.15287864745352,0.9882787578153905,7.591444591525942e-05,0.004113219678401947,0.05,1.0,500
8,41.28838280568266,0.9930135469472322,7.369825470959768e-05,0.0068756407126784325,0.05,1.0,500
9,44.36170625450393,0.9951019684012338,3.6118868592893705e-05,0.007318849675357342,0.05,1.0,500
