sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_
0,35.133631000948384,0.9721222409346094,0.00029993141652084887,0.009923471137881279,0.05,1.4,400
1,40.52013078713318,0.9855939639026782,8.860491652740166e-05,0.008188550360500813,0.05,1.4,400
2,39.048788150263775,0.989135995907065,0.00011604315659496933,0.008901816792786121,0.05,1.4,400
3,41.87619706752287,0.9889249863147244,5.99442319071386e-05,0.0071111139841377735,0.05,1.4,400
4,28.2227031651281,0.9384222436961559,0.0014838267816230655,0.011248401366174221,0.05,1.4,400
5,43.54695910714992,0.9937977992897802,4.0866787458071485e-05,0.007500344421714544,0.05,1.4,400
6,40.128810429778895,0.9901470523961926,7.945307152112946e-05,0.009517128579318523,0.05,1.4,400
7,40.53253944418691,0.9785232701414756,8.757060277275741e-05,0.0063488115556538105,0.05,1.4,400
8,33.53044455958988,0.9590229419501204,0.00043979575275443494,0.009300443343818188,0.05,1.4,400
9,40.39996094189223,0.983846934064377,8.993084338726476e-05,0.010423495434224606,0.05,1.4,400
