sample_idx,psnr,ssim,mse,post_std_mean,sigma_used,zeta,lambda_,clip
0,24.222135299862405,0.8347925890880411,0.0036997429560869932,0.03176524490118027,0.35,1.4,300,True
1,21.701326830569457,0.8053914890310118,0.006750534754246473,0.03461636230349541,0.35,1.4,300,True
2,27.24161593534371,0.8929025733248034,0.0017592872027307749,0.024782035499811172,0.35,1.4,300,True
3,28.129954341787702,0.8759054308639449,0.0014202725142240524,0.02808980643749237,0.35,1.4,300,True
4,28.237148590130644,0.9438874006302118,0.0014788995031267405,0.027832984924316406,0.35,1.4,300,True
5,26.033722627742936,0.8811351148891229,0.002305123023688793,0.029832568019628525,0.35,1.4,300,True
6,22.913489974115443,0.8293990631039005,0.00418449193239212,0.04150298610329628,0.35,1.4,300,True
7,32.509767958611086,0.952172882678093,0.0005554379313252866,0.019486555829644203,0.35,1.4,300,True
8,23.631693737874166,0.8309873755807465,0.004296611994504929,0.03016325645148754,0.35,1.4,300,True
9,18.181763997069,0.6335185092517778,0.01498747244477272,0.05303524062037468,0.35,1.4,300,True
